"sync_date","HostID","UU","Played","TimeSpent","Type","interface","user_agent"
"2020-10-01","05",1,1,129,"zip","AN","Mozilla/5.0 (Linux; Android 10; POCO F1"
"2020-10-01","26",1,2,107,"zip","AN","Mozilla/5.0 (Linux; Android 9; SM-A305F"
"2020-10-01","146",2,3,305,"zip","AN","Mozilla/5.0 (Linux; Android 10; GM1911"
"2020-10-01","17",1,1,81,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 6 Pro"
"2020-10-01","12",2,5,320,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-01","174",1,4,351,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1901"
"2020-10-01","160",2,3,45,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-G973U"
"2020-10-01","128",1,1,110,"zip","AN","Mozilla/5.0 (Linux; Android 10; Mi A3"
"2020-10-01","203",4,13,3374,"zip","AN","Mozilla/5.0 (Linux; Android 10; POCO F1"
"2020-10-01","21",3,6,686,"zip","AN","Mozilla/5.0 (Linux; Android 10; CPH2127"
"2020-10-01","13",2,5,380,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-01","185",2,7,356,"zip","AN","Mozilla/5.0 (Linux; Android 5.1.1; A37f Build/LMY47V"
"2020-10-01","74",1,5,324,"zip","AN","Mozilla/5.0 (Linux; Android 10; Nokia 5.1 Plus"
"2020-10-01","04",1,3,113,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1851"
"2020-10-01","144",1,2,9,"zip","AN","Mozilla/5.0 (Linux; Android 10; ASUS_X00TD"
"2020-10-01","167",3,14,2240,"zip","AN","Mozilla/5.0 (Linux; Android 5.1.1; SM-T285YD"
"2020-10-01","216",1,12,1392,"zip","AN","Mozilla/5.0 (Linux; Android 9; SM-T385"
"2020-10-01","131",1,6,1119,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-01","188",1,1,53,"zip","AN","Mozilla/5.0 (Linux; Android 7.1.2; Micromax_HS3"
"2020-10-01","38",1,1,85,"zip","AN","Mozilla/5.0 (Linux; Android 9; LM-V405"
"2020-10-01","155",2,13,1999,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-01","35",1,2,327,"zip","AN","Mozilla/5.0 (Linux; Android 9; vivo 1907"
"2020-10-01","24",2,7,640,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A750F"
"2020-10-01","147",5,27,2626,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X"
"2020-10-01","204",6,16,907,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-01","151",5,16,2016,"zip","AN","Mozilla/5.0 (Linux; Android 9; DUK-L09"
"2020-10-01","210",3,6,636,"zip","AN","Mozilla/5.0 (Linux; Android 10; Mi A3"
"2020-10-01","110",2,4,847,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M215F"
"2020-10-01","176",2,8,980,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; CPH1809"
"2020-10-01","157",1,1,25,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 6 Pro"
"2020-10-01","148",1,3,281,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-N960F"
"2020-10-01","206",6,20,2508,"zip","AN","Mozilla/5.0 (Linux; Android 9; vivo 1723 Build/PKQ1.190118.001; wv"
"2020-10-01","172",1,1,38,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1814 Build/O11019; wv"
"2020-10-01","145",2,3,436,"zip","AN","Mozilla/5.0 (Linux; Android 9; RMX1911"
"2020-10-01","98",1,2,244,"zip","AN","Mozilla/5.0 (Linux; Android 9; RMX1911"
"2020-10-01","100",1,1,268,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A507FN"
"2020-10-01","126",1,1,128,"zip","AN","Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4"
"2020-10-01","18",5,8,787,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820 Build/O11019; wv"
"2020-10-01","180",1,1,58,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
"2020-10-01","202",1,1,54,"zip","AN","Mozilla/5.0 (Linux; Android 9; ASUS_X00TD"
"2020-10-02","130",3,8,1687,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M307F"
"2020-10-02","120",2,11,1699,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1825"
"2020-10-02","111",5,23,1859,"zip","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-M307F Build/QP1A.190711.020"
"2020-10-02","17",1,1,22,"zip","AN","Mozilla/5.0 (Linux; Android 10; Mi A3"
"2020-10-02","160",1,2,205,"zip","AN","Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4"
"2020-10-02","128",1,1,87,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-J600GF"
"2020-10-02","143",1,4,191,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A307FN"
"2020-10-02","213",2,3,267,"zip","AN","Mozilla/5.0 (Linux; Android 10; vivo 1919"
"2020-10-02","13",2,10,1620,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X"
"2020-10-02","171",5,16,1727,"zip","AN","Mozilla/5.0 (Linux; Android 9; vivo 1904 Build/PPR1.180610.011; wv"
"2020-10-02","181",2,11,763,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-02","75",1,4,288,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X"
"2020-10-02","04",3,3,250,"zip","AN","Mozilla/5.0 (Linux; Android 6.0.1; SM-J700F"
"2020-10-02","144",1,2,118,"zip","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6010"
"2020-10-02","96",1,1,74,"zip","AN","Mozilla/5.0 (Linux; Android 10; JSN-L42"
"2020-10-02","167",1,1,15,"zip","AN","Mozilla/5.0 (Linux; Android 9; SM-N960F"
"2020-10-02","216",1,1,45,"zip","AN","Mozilla/5.0 (Linux; Android 9; SM-T295"
"2020-10-02","154",2,10,935,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-02","59",3,14,893,"zip","AN","Mozilla/5.0 (Linux; Android 9; Mi A1"
"2020-10-02","177",1,2,354,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX2001"
"2020-10-02","38",1,4,599,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A207F"
"2020-10-02","95",2,18,1790,"zip","AN","Mozilla/5.0 (Linux; Android 10; Mi A3"
"2020-10-02","119",1,1,23,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M115F"
"2020-10-02","155",3,14,5542,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro"
"2020-10-02","01",1,1,373,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X"
"2020-10-02","169",2,5,232,"zip","AN","Mozilla/5.0 (Linux; Android 10; JSN-L22"
"2020-10-02","152",2,4,308,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1825"
"2020-10-02","116",1,6,507,"zip","AN","Mozilla/5.0 (Linux; Android 10; CPH1969"
"2020-10-02","118",1,1,33,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7"
"2020-10-02","39",2,6,865,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1901"
"2020-10-02","113",1,2,343,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-02","44",1,1,49,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A705GM"
"2020-10-02","117",2,13,1490,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_1 like Mac OS X"
"2020-10-02","151",2,9,702,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X"
"2020-10-02","210",3,11,2073,"zip","AN","Mozilla/5.0 (Linux; Android 11; Pixel 3"
"2020-10-02","27",2,8,672,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-02","165",1,1,35,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M013F"
"2020-10-02","157",3,16,3579,"zip","AN","Mozilla/5.0 (Linux; Android 9; LM-X440IM"
"2020-10-02","172",2,11,2283,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M205F"
"2020-10-02","175",3,17,4014,"zip","AN","Mozilla/5.0 (Linux; Android 10; POCO F1"
"2020-10-02","55",4,15,1736,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro"
"2020-10-02","145",5,53,5490,"zip","AN","Mozilla/5.0 (iPad; CPU OS 13_7 like Mac OS X"
"2020-10-02","31",2,4,206,"zip","AN","Mozilla/5.0 (X11; Linux x86_64"
"2020-10-02","209",5,13,3144,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-02","202",1,3,658,"zip","AN","Mozilla/5.0 (Linux; Android 8.0.0; SM-G935F"
"2020-10-02","07",4,5,291,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro"
"2020-10-02","02",2,8,1780,"zip","AN","Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4"
"2020-10-02","214",2,3,357,"zip","AN","Mozilla/5.0 (Linux; Android 6.0; vivo 1609"
"2020-10-02","159",2,14,2290,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-02","208",1,2,236,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Go"
"2020-10-02","26",4,11,1308,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi 6A"
"2020-10-02","97",1,1,52,"zip","AN","Mozilla/5.0 (Linux; Android 7.0; SM-A510F"
"2020-10-02","150",1,6,2203,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-02","37",1,3,215,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 8 Pro"
"2020-10-02","09",2,3,175,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-J810G"
"2020-10-02","83",1,1,95,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1925"
"2020-10-03","33",3,11,1596,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-N975F"
"2020-10-03","171",1,5,306,"zip","AN","Mozilla/5.0 (Linux; Android 8.0.0; ONEPLUS A3003"
"2020-10-03","12",1,8,863,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X"
"2020-10-03","174",1,1,25,"zip","AN","Mozilla/5.0 (Linux; Android 9; HLK-L42"
"2020-10-03","22",4,11,1110,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-03","75",1,1,49,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; SM-G610F"
"2020-10-03","96",2,5,698,"zip","AN","Mozilla/5.0 (Linux; Android 10; IN2021"
"2020-10-03","203",2,7,447,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X"
"2020-10-03","103",1,1,259,"zip","AN","Mozilla/5.0 (X11; Linux x86_64"
"2020-10-03","36",11,37,9587,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M015G"
"2020-10-03","21",5,15,1582,"zip","AN","Mozilla/5.0 (Linux; Android 9; LLD-AL10"
"2020-10-03","11",3,8,1090,"zip","AN","Mozilla/5.0 (Linux; Android 10; CPH1945"
"2020-10-03","185",2,21,3855,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X"
"2020-10-03","38",2,7,2976,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-03","212",4,35,6094,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-03","119",3,3,207,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
"2020-10-03","169",3,4,192,"zip","AN","Mozilla/5.0 (Linux; Android 10; GM1901"
"2020-10-03","152",2,4,321,"zip","AN","Mozilla/5.0 (Linux; U; Android 10; en-gb; Redmi Note 7 Pro Build/QKQ1.190915.002"
"2020-10-03","211",1,2,135,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro"
"2020-10-03","188",1,3,208,"zip","AN","Mozilla/5.0 (Linux; U; Android 10; en-in; POCO M2 Pro Build/QKQ1.191215.002"
"2020-10-03","129",1,3,137,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M315F"
"2020-10-03","39",5,41,4373,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-G770F"
"2020-10-03","158",6,15,1181,"zip","AN","Mozilla/5.0 (Linux; Android 10; Nokia 6.1 Plus"
"2020-10-03","113",1,3,353,"zip","AN","Mozilla/5.0 (Linux; Android 9; SM-N960F"
"2020-10-03","117",4,23,2382,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1827"
"2020-10-03","151",2,2,366,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro"
"2020-10-03","210",3,7,807,"zip","AN","Mozilla/5.0 (Linux; Android 10; GM1911"
"2020-10-03","165",3,7,613,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX2027"
"2020-10-03","157",1,2,111,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-03","172",1,2,192,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X"
"2020-10-03","175",2,6,1175,"zip","AN","Mozilla/5.0 (iPad; CPU OS 13_7 like Mac OS X"
"2020-10-03","31",4,5,631,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1825"
"2020-10-03","204",13,22,1745,"zip","AN","Mozilla/5.0 (Linux; Android 9; CPH1969"
"2020-10-03","89",2,2,93,"zip","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6010"
"2020-10-03","209",5,8,919,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X"
"2020-10-03","176",1,2,339,"zip","AN","Mozilla/5.0 (Linux; Android 9; SM-A507FN"
"2020-10-03","148",1,1,56,"zip","AN","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4"
"2020-10-03","206",8,45,4328,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-03","43",1,3,380,"zip","AN","Mozilla/5.0 (Linux; Android 9; vivo 1804"
"2020-10-03","98",2,5,2139,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; CPH1809"
"2020-10-03","202",4,21,2637,"zip","AN","Mozilla/5.0 (Linux; Android 10; vivo 1933; wv"
"2020-10-03","07",2,12,2095,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5 like Mac OS X"
"2020-10-03","18",2,6,1246,"zip","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-03","26",1,2,296,"zip","AN","Mozilla/5.0 (Linux; Android 10; motorola one vision"
"2020-10-03","178",1,1,54,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-G970F"
"2020-10-03","09",2,12,1215,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M405F"
"2020-10-03","149",4,18,1674,"zip","AN","Mozilla/5.0 (Linux; Android 9; CPH1859"
"2020-10-03","150",2,3,323,"zip","AN","Mozilla/5.0 (Linux; Android 9; vivo 1901"
"2020-10-03","28",1,3,1824,"zip","AN","Mozilla/5.0 (Linux; Android 9; G8141"
"2020-10-03","05",2,4,530,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
"2020-10-03","160",2,6,356,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-G965F"
"2020-10-03","121",1,5,734,"zip","AN","Mozilla/5.0 (Linux; Android 10; CPH1821"
"2020-10-03","146",3,14,1114,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-03","166",10,39,4665,"zip","AN","Mozilla/5.0 (Linux; Android 9; RMX1831"
"2020-10-04","156",2,6,259,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-04","181",2,5,116,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M515F"
"2020-10-04","185",6,15,3205,"zip","AN","Mozilla/5.0 (Linux; Android 10; Mi A2"
"2020-10-04","115",1,8,509,"zip","AN","Mozilla/5.0 (Linux; U; Android 10; en-US; vivo 1933 Build/QP1A.190711.020"
"2020-10-04","183",1,3,155,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-04","144",1,1,51,"zip","AN","Mozilla/5.0 (Linux; Android 10; POCO M2 Pro"
"2020-10-04","167",3,5,779,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A605G"
"2020-10-04","32",3,17,2519,"zip","AN","Mozilla/5.0 (Linux; Android 9; SM-A105F"
"2020-10-04","161",4,20,2792,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-N960F"
"2020-10-04","16",2,7,653,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M315F"
"2020-10-04","59",3,10,1141,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-04","177",3,9,1191,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M215F"
"2020-10-04","113",1,1,132,"zip","AN","Mozilla/5.0 (Linux; Android 9; SM-A750F"
"2020-10-04","175",6,16,2526,"zip","AN","Mozilla/5.0 (Linux; Android 9; CPH2083"
"2020-10-04","118",3,15,1765,"zip","AN","Mozilla/5.0 (Linux; Android 10; vivo 1818; wv"
"2020-10-04","164",3,6,567,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi 6A"
"2020-10-04","44",6,18,2499,"zip","AN","Mozilla/5.0 (Linux; Android 9; TECNO CB7"
"2020-10-04","204",4,14,1886,"zip","AN","Mozilla/5.0 (Linux; Android 9; vivo 1907"
"2020-10-04","23",3,10,663,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; SM-G610F"
"2020-10-04","89",1,1,47,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1718"
"2020-10-04","207",1,3,233,"zip","AN","Mozilla/5.0 (Linux; Android 10; GM1911"
"2020-10-04","03",3,3,431,"zip","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A217F"
"2020-10-04","202",1,2,144,"zip","AN","Mozilla/5.0 (Linux; Android 9; Mi A1"
"2020-10-04","110",2,3,325,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A505F"
"2020-10-04","94",1,5,482,"zip","AN","Mozilla/5.0 (Linux; Android 11; Pixel 2 XL"
"2020-10-04","149",4,14,1708,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-04","150",1,2,143,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A315F"
"2020-10-04","142",4,38,5911,"zip","AN","Mozilla/5.0 (iPad; CPU OS 13_7 like Mac OS X"
"2020-10-04","29",6,21,1004,"zip","AN","Mozilla/5.0 (Linux; Android 9; vivo 1819 Build/P00610; wv"
"2020-10-04","102",5,28,2466,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-04","02",1,3,281,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7S"
"2020-10-04","114",3,7,1542,"zip","AN","Mozilla/5.0 (Linux; Android 10; vivo 1933"
"2020-10-04","146",1,1,149,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1825"
"2020-10-04","83",2,6,626,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M315F"
"2020-10-04","125",1,2,63,"zip","AN","Mozilla/5.0 (X11; Linux x86_64"
"2020-10-04","171",2,7,577,"zip","AN","Mozilla/5.0 (Linux; U; Android 10; en-in; Redmi K20 Build/QKQ1.190825.002"
"2020-10-04","162",1,4,510,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX2061"
"2020-10-04","12",2,5,549,"zip","AN","Mozilla/5.0 (Linux; Android 5.1.1; vivo Y21L Build/LMY47V; wv"
"2020-10-04","174",3,23,3316,"zip","AN","Mozilla/5.0 (Linux; Android 10; moto g"
"2020-10-04","128",3,10,1201,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-04","143",3,7,870,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1901"
"2020-10-04","36",1,1,86,"zip","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A5010"
"2020-10-04","21",1,9,652,"zip","AN","Mozilla/5.0 (Linux; Android 10; CPH2061"
"2020-10-05","11",10,41,3772,"zip","AN","Mozilla/5.0 (Linux; Android 9; vivo 1804"
"2020-10-05","177",2,18,3134,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-05","04",4,13,1150,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-05","216",3,6,447,"zip","AN","Mozilla/5.0 (Linux; Android 9; vivo 1916 Build/PKQ1.190626.001; wv"
"2020-10-05","119",1,2,321,"zip","AN","Mozilla/5.0 (Linux; Android 10; CPH1969"
"2020-10-05","152",2,7,1990,"zip","AN","Mozilla/5.0 (Linux; Android 10; POCO X2"
"2020-10-05","175",4,6,714,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X"
"2020-10-05","188",3,10,1363,"zip","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-05","39",1,3,80,"zip","AN","Mozilla/5.0 (iPad; CPU OS 12_1_4 like Mac OS X"
"2020-10-05","158",1,6,730,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-05","117",3,6,1170,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-05","204",1,2,122,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; CPH1803"
"2020-10-05","23",5,23,1929,"zip","AN","Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4"
"2020-10-05","210",2,17,2949,"zip","AN","Mozilla/5.0 (Linux; Android 11; Pixel 2 XL"
"2020-10-05","157",1,7,753,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A715F"
